id,patient_id,message_prompt,ai_response,Actual_intent,Predicted_intent,created_at
4a686a6f-41e1-40c9-bbd3-96e42cb9489b,3773c8e3-84a5-4057-8ed3-1066118cb686,you are asking for confirmation right? Then why is it already submitted? When I didn't even said yes it works for me.,"I’m sorry for any confusion!  

You confirmed that the new date **“sounds good,”** so I went ahead and submitted the appointment request for you. The booking is now **PENDING APPROVAL** by our clinic staff.

If you’d prefer to change anything (date, time, or service) or cancel the request, just let me know and I’ll take care of it right away. Otherwise, we’ll keep you posted once the appointment is officially confirmed.",appointments,appointments,2026-08-17 19:04:19.577739+08
4b791b84-3477-4849-89e7-a3ec28128987,42633709-fb8a-4414-8647-09c764d806af,moderate,"I’m glad you could let me know it’s a **moderate** ache.  

To make sure we give you the right care, could you please tell me:

1. **Any other symptoms?**  
   - Swelling, bleeding, fever, or recent injury to the tooth?  

2. **Allergies or medical conditions?**  
   - Are you currently taking any medications or have any health issues we should know about?  

---

You already have an online reservation scheduled for **September 18, 2026 at 1:00 PM** (branch not yet set).  

Would you like to:

- **Add a new appointment** (perhaps sooner if the pain is getting worse), **or**  
- **Modify** the existing September 18 appointment (change date/time or reason), **or**  
- **Cancel** it altogether?

If you’d like a new or changed appointment, please let me know:

- Your **preferred dentist** (choose from the list below)  
- Your **preferred branch** (Fairview, San Juan, or Pasig)  
- A **date and time** that works for you (clinic hours are 10 AM – 5 PM)  
- The **service** you need (e.g., *Root Canal Treatment, Oral Prophylaxis, Deep Scale, etc.* – feel free to pick from our fee list)

I’m here to help, so just let me know the details and I’ll get everything set up for you. 😊  ",post_op_care,appointments,2026-09-16 00:42:46.600216+08
4cbaa94e-1f40-4adf-852c-64ddeaf0fc08,3773c8e3-84a5-4057-8ed3-1066118cb686,"1. Dr. Agie Meg
2. August 24, 2026
3. 12 Noon
4. Simple tooth extraction","Your appointment request has been **submitted** and is now **PENDING APPROVAL** by the clinic staff.

- **Dentist:** Dr. Agie Meg  
- **Date:** August 24, 2026  
- **Time:** 12:00 PM  
- **Reason:** Simple tooth extraction  

We’ll notify you once the appointment is confirmed. If you need to make any changes or have other questions, just let me know!",appointments,appointments,2026-08-17 18:42:06.659716+08
4d8ef0fa-fb0d-455b-a9c8-588d0cd2caf1,ee8c97f0-bbd3-4783-8040-f4080fc4c983,Masakit ang ngipin ko tatlong araw na,"It's not uncommon for teeth to be sensitive or painful, especially if you're experiencing tooth decay or gum disease. I recommend scheduling an appointment with one of our dentists at Teethtalk Dental Clinic Pasig to have your tooth examined and treated. They will be able to assess the cause of the pain and provide a proper diagnosis and treatment plan. 

In the meantime, you can try taking over-the-counter pain relievers such as paracetamol or ibuprofen to help manage the discomfort. However, please note that this is not a substitute for a professional dental examination and treatment.",post_op_care,post_op_care,2026-07-17 09:01:30.721464+08
4e100840-04b3-4785-96bb-884a9838edc7,3773c8e3-84a5-4057-8ed3-1066118cb686,i cancelled it and now want to book the same appointment but in august 19 instead,"Sure! I’ll set up a new appointment with the same details, just moving the date to **August 19, 2026**.

- **Dentist:** Dr. Agie Meg  
- **Date:** August 19, 2026  
- **Time:** 12:00 PM (same as before)  
- **Reason:** Simple tooth extraction  

Please confirm that the time (12 PM) works for you, and I’ll submit the booking (it will be **PENDING APPROVAL**). If you’d like a different time, just let me know!",appointments,appointments,2026-08-17 19:02:40.850156+08
4e7a9fdd-b87e-4181-8e01-b52fb624dafc,69363311-72e8-4dfa-8cdf-d07e2544547e,Explain my medication dose,"I’m not able to give specific medication‑dose instructions. For safe and accurate guidance, please see one of our dentists or the prescribing doctor. If you’d like to book an appointment to discuss your medication and any post‑treatment care, just let me know the dentist you prefer, a convenient date and time, and the reason (e.g., “medication review”), and I’ll arrange it for you.",post_op_care,post_op_care,2026-08-18 12:10:44.663916+08
4fa84d45-bb4e-48af-ae93-d1a1123ac6e8,3773c8e3-84a5-4057-8ed3-1066118cb686,hello?,"Mayroon kang existing na appointment with Dr. Miguel Aquino on 2026-08-08 at 15:00. Gusto mo bang icancel ang existing appointment at ilagay ang bagong appointment, o gusto mo bang magkaroon ng additional na appointment? Pakisabi ang iyong desisyon.",general_inquiry,general_inquiry,2026-08-07 02:50:09.312588+08
5147580c-2941-4b1b-9872-55f91c78fe80,b2a4f9ce-50d2-47e3-9975-5dd925bf13f9,how much for a tooth extraction?,"I'm sorry, my AI services have temporarily reached their limit. Please try again in a minute, or contact the clinic directly!",billing,billing,2026-07-14 10:08:02.809495+08
51cbe523-ed2a-455e-a4a6-291505ec18ce,3773c8e3-84a5-4057-8ed3-1066118cb686,Who are the available doctors?,"Our clinic has the following available doctors for you to choose from:

* Dr. Maria Rodriguez - Orthodontist
* Dr. John Lee - General Dentist
* Dr. Emily Chen - Pediatric Dentist
* Dr. Michael Kim - Oral Surgeon
* Dr. Sophia Patel - Prosthodontist

Please let me know which doctor you would like to schedule an appointment with.

To book an appointment, you will need to provide the date and time of your preferred appointment. The clinic hours are from Monday to Saturday, 9:00 AM to 5:00 PM.",appointments,appointments,2026-08-07 00:48:37.396003+08
55504d7a-3702-44ea-b9ea-7a7220a21b42,7be781c6-8900-461f-a0b2-64a94b14f00d,Explain my medication dose,"I'm sorry, my AI services have temporarily reached their limit. Please try again in a minute, or contact the clinic directly!",post_op_care,post_op_care,2026-07-15 07:08:26.925189+08
55506bb2-9b94-465e-b737-d6ac35ff3b7a,7be781c6-8900-461f-a0b2-64a94b14f00d,Explain my medication dose,"I'm sorry, my AI services have temporarily reached their limit. Please try again in a minute, or contact the clinic directly!",post_op_care,post_op_care,2026-07-15 07:08:59.792584+08
58f14ac2-2356-496d-9111-9b3d6e9379c4,3773c8e3-84a5-4057-8ed3-1066118cb686,magaling ba si doc meg,"Si **Dr. Doc Meg** ay isang mahusay na dentist na may malawak na karanasan sa iba't ibang mga dental procedure. Siya ay kilala sa kanyang pagiging maasikaso at pagtutok sa mga pangangailangan ng kanyang mga pasyente.

Maraming mga pasyente ang nag-uusig sa kanya dahil sa kanyang kahusayan at pagiging maasikaso. Siya ay isang magaling na dentist na makakapagbigay ng magandang resulta sa mga pasyente niya.

At sa tingin ko, maganda ang pagpili mo kay **Dr. Doc Meg** para sa iyong **Braces - Ceramic** procedure. Siya ay isang magaling na dentist na makakapagbigay ng magandang resulta sa iyo.",general_inquiry,general_inquiry,2026-08-09 02:50:28.462839+08
590b8a57-c1e1-497a-938c-5610585e7535,69363311-72e8-4dfa-8cdf-d07e2544547e,Teeth Talk clinic fees,"**Teethtalk Dental Clinic – Full Fee List**

- **Braces**
  - Metal – PHP 35,000
  - Ceramic – PHP 45,000
  - Self‑Ligating – PHP 75,000
  - Sapphire – PHP 102,000
- **Removal of Braces**
  - Patient – PHP 3,000
  - Non‑Patient – PHP 5,000
- **TADS** – PHP 15,000
- **Deep Scale** – PHP 3,000
- **NSRP** – PHP 2,500
- **SRP** – PHP 5,000
- **Complicated Exo** – PHP 4,000
- **Wisdom Tooth Exo** – PHP 8,000
- **Gingivectomy** – PHP 2,500
- **Hard & Soft Tissue Surgery** – PHP 5,000
- **Implant** – PHP 125,000
- **Build Up** – PHP 3,000
- **Fiber Reinforced Composite** – PHP 5,000
- **Whitening w/ Free OP** – PHP 6,000
- **Oral Prophylaxis** – PHP 1,000
- **Basic Exo** – PHP 1,000
- **Additional Carpule** – PHP 300
- **Restoration (1‑week warranty)** – PHP 1,000
- **Root Canal Treatment** – PHP 7,000
- **Vital Pulp Therapy** – PHP 8,000
- **Fiber Post** – PHP 2,500
- **Build Up w/ Fiber Reinforced** – PHP 4,000
- **Dentures**
  - Ordinary/Acrylic – PHP 8,000
  - Complete (Ordinary) – PHP 10,000
  - Flexible – PHP 15,000
  - Ivocap – PHP 20,000
  - Thermosen – PHP 20,000
- **Denture Add‑Ons**
  - Metal Framework – PHP 5,000
  - Metal/Flexible Clasp – PHP 2,000
  - Wire Clasp – PHP 500
  - Metal Mesh – PHP 2,000
  - Palatal Lingual Wire – PHP 1,000
  - Branded Pontic – PHP 3,000
- **Composite Veneers** – PHP 3,500
- **Crown/Bridge**
  - Plastic – PHP 3,000
  - PFM – PHP 9,500
  - Ceramage – PHP 9,500
  - Tilite – PHP 10,500
  - EMAX – PHP 16,500
  - Zirconia – PHP 20,500
- **Radiographs**
  - Periapical X‑ray – PHP 500
  - Panoramic X‑ray – PHP 1,000
- **Retainers**
  - Hawley – PHP 5,000
  - Clear/Essex – PHP 10,000
  - Lingual – PHP 8,000
  - Additional Pontic – PHP 500
- **TMJ Services**
  - Consultation – PHP 500
  - 2nd Appointment – PHP 1,500
  - Appliance – PHP 10,000
  - 4th Appointment – PHP 30,000
- **Appliances**
  - Splint – PHP 10,000
  - SVED – PHP 10,000
  - Sagittal Appliance – PHP 10,000
  - Transverse Appliance – PHP 10,000
  - Bite Plane – PHP 10,000

If you need more details about any specific service or would like to schedule an appointment, just let me know!",billing,billing,2026-08-18 11:53:46.051377+08
5cdc3f97-ca36-4ac0-8704-94c74f10968c,69363311-72e8-4dfa-8cdf-d07e2544547e,Kung papunta ako sa north pwede ba ako dumaan sa south,"Maaari kang pumunta sa North kahit na dadaan ka muna sa South—depende na lang sa iyong ruta at kung alin ang mas maginhawa para sa iyo. Walang problema kung nais mong dumaan sa South bago makarating sa North; tanging oras at traffic lang ang maaaring makaapekto sa biyahe. 

Kung may iba ka pang katanungan tungkol sa aming dental services, fees, o nais mag‑schedule ng appointment, sabihin mo lang at tutulungan kitang ayusin ito! 😊",general_inquiry,general_inquiry,2026-08-18 20:34:28.044183+08
5e6245b3-3015-426a-af61-519d415030c6,3773c8e3-84a5-4057-8ed3-1066118cb686,pwede tulungan moko gumawa ng appointment,"Sige, para gumawa ng appointment, kailangan ko malaman ang mga sumusunod:
- **Dentist**: Sino ang gusto mong dentist? 
    - Dr. Doc Meg 
    - Dr. Miguel Aquino
    - Dr. Patricia Flores
    - Dr. Elias Ramos
    - Dr. Sophia Villanueva
    - Dr. Adrian Cruz
    - Dr. Chloe Bautista
    - Dr. Rafael Mendoza
    - Dr. Isabella Garcia
    - Dr. Gabriel Santos
    - Dr. Mikaela Reyes
- **Date**: Anong petsa ang gusto mo para sa appointment?
- **Time**: Anong oras ang gusto mo para sa appointment? (Open from 9 AM to 5 PM, Monday to Saturday)
- **Reason**: Anong dahilan ng iyong pagbisita? Pwede mong piliin sa mga sumusunod:
    - Braces - Metal: PHP 35000
    - Braces - Ceramic: PHP 45000
    - Braces - Self Ligating: PHP 75000
    - Braces - Sapphire: PHP 102000
    - Removal of Braces (Patient): PHP 3000
    - Removal of Braces (Non Patient): PHP 5000
    - TADS: PHP 15000
    - Deep Scale: PHP 3000
    - NSRP: PHP 2500
    - SRP: PHP 5000
    - Complicated Exo: PHP 4000
    - Wisdom Tooth Exo: PHP 8000
    - Gingivectomy: PHP 2500
    - Hard & Soft Tissue Surgery: PHP 5000
    - Implant: PHP 125000
    - Build Up: PHP 3000
    - Fiber Reinforced Composite: PHP 5000
    - Whitening w/ Free OP: PHP 6000
    - Oral Prophylaxis: PHP 1000
    - Basic Exo: PHP 1000
    - Additional Carpule: PHP 300
    - Restoration (1 week warranty): PHP 1000
    - Root Canal Treatment: PHP 7000
    - Vital Pulp Therapy: PHP 8000
    - Fiber Post: PHP 2500
    - Build Up w/ Fiber Reinforced: PHP 4000
    - Ordinary/Acrylic Denture: PHP 8000
    - Complete Denture (Ordinary): PHP 10000
    - Flexible Denture: PHP 15000
    - Ivocap Denture: PHP 20000
    - Thermosen Denture: PHP 20000
    - Denture Additional - Metal Framework: PHP 5000
    - Denture Additional - Metal/Flexible Clasp: PHP 2000
    - Denture Additional - Wire Clasp: PHP 500
    - Denture Additional - Metal Mesh: PHP 2000
    - Denture Additional - Palatal Lingual Wire: PHP 1000
    - Denture Additional - Branded Pontic: PHP 3000
    - Composite Veneers: PHP 3500
    - Plastic Crown/Bridge: PHP 3000
    - PFM Crown/Bridge: PHP 9500
    - Ceramage Crown/Bridge: PHP 9500
    - Tilite Crown/Bridge: PHP 10500
    - EMAX Crown/Bridge: PHP 16500
    - Zirconia Crown/Bridge: PHP 20500
    - Periapical Xray: PHP 500
    - Panoramic Xray: PHP 1000
    - Hawley Retainer: PHP 5000
    - Clear Retainer/Essex: PHP 10000
    - Lingual Retainer: PHP 8000
    - Retainer Additional Pontic: PHP 500
    - TMJ Consultation: PHP 500
    - TMJ 2nd Appointment: PHP 1500
    - TMJ Appliance: PHP 10000
    - TMJ 4th Appointment: PHP 30000
    - Splint: PHP 10000
    - SVED: PHP 10000
    - Sagittal Appliance: PHP 10000
    - Transvere Appliance: PHP 10000
    - Bite Plane: PHP 10000

Paki-sagot ang mga tanong para makapag-book ng appointment.",appointments,appointments,2026-08-09 02:46:02.606829+08
5e7f8b23-7a2b-4a1a-bac1-dcd772b652d5,42633709-fb8a-4414-8647-09c764d806af,Ano pinaka malapit sa meycauayan?,"**Meycauayan** is located in Bulacan, just north of Metro Manila.  
Among our three clinic locations, the one that’s generally the **closest and most convenient** for patients coming from Meycauayan is:

- **Fairview (Quezon City)** – it’s the nearest to Meycauayan and usually the shortest travel time by private car or public transport.

The other branches (San Juan and Pasig) are a bit farther east and south, respectively.

---

### Would you like to schedule an appointment at the Fairview branch?

If so, just let me know:

- **Preferred date & time** (clinic hours are 10 AM – 5 PM)  
- **Service you need** (e.g., *Root Canal Treatment – PHP 7,000*, *Oral Prophylaxis – PHP 1,000*, etc.)  
- Any **allergies, medical conditions, or medications** you’re taking.

I’ll then create a **PENDING‑APPROVAL** appointment for you.  

If you’d rather keep your existing reservation on **September 18, 2026 at 1 PM**, just let me know that as well.  

Feel free to reply in Taglish or Tagalog—whichever you prefer! 😊",general_inquiry,general_inquiry,2026-09-16 00:44:27.50983+08
5fea044b-5d8c-4d66-a0b7-5197e1bb19e1,3773c8e3-84a5-4057-8ed3-1066118cb686,book an appointment,Great! I have successfully booked your appointment for 2024-03-15 at 10:00.,appointments,appointments,2026-08-07 01:17:12.457449+08
60711c86-d30f-42ae-91c5-9778efa10616,69363311-72e8-4dfa-8cdf-d07e2544547e,Can I eat after my extraction?,"For post-operative care: Avoid eating solid foods until the anesthesia wears off. If you experience severe bleeding, swelling, or worsening pain that isn't managed by prescribed painkillers, please contact us immediately or visit the nearest emergency room.",post_op_care,post_op_care,2026-08-18 11:53:39.52161+08
60fe564a-1c18-4322-abd0-105499dfa212,ee8c97f0-bbd3-4783-8040-f4080fc4c983,can you create an appointment for aiveen mhel,"I'm not allowed to create appointments on behalf of patients. To schedule an appointment for Aiveen Mhel, I suggest you use the booking tab on your dashboard or contact the clinic directly. They will be happy to assist you in scheduling a convenient time for Aiveen Mhel's appointment.",appointments,appointments,2026-07-16 22:51:22.539548+08
61bdb349-2e36-425f-9021-140ed281a972,69363311-72e8-4dfa-8cdf-d07e2544547e,ano ano ung mga services and procedures,"**Mga Serbisyo at Procedures na Inaalok ng TeethTalk Dental Clinic**

---

### Orthodontics (Braces)
- Metal Braces – ₱35,000  
- Ceramic Braces – ₱45,000  
- Self‑Ligating Braces – ₱75,000  
- Sapphire Braces – ₱102,000  
- Removal of Braces (Patient) – ₱3,000  
- Removal of Braces (Non‑Patient) – ₱5,000  

### Preventive & Cleaning
- Oral Prophylaxis – ₱1,000  
- Deep Scale – ₱3,000  
- NSRP (Non‑Surgical Root Planing) – ₱2,500  
- SRP (Surgical Root Planing) – ₱5,000  

### Restorative & Cosmetic
- Composite Veneers – ₱3,500  
- Plastic Crown/Bridge – ₱3,000  
- PFM Crown/Bridge – ₱9,500  
- Ceramage Crown/Bridge – ₱9,500  
- Tilite Crown/Bridge – ₱10,500  
- EMAX Crown/Bridge – ₱16,500  
- Zirconia Crown/Bridge – ₱20,500  
- Restoration (1‑week warranty) – ₱1,000  
- Root Canal Treatment – ₱7,000  
- Vital Pulp Therapy – ₱8,000  
- Fiber Post – ₱2,500  
- Build‑up – ₱3,000  
- Build‑up w/ Fiber Reinforced – ₱4,000  

### Surgical Procedures
- Basic Extraction – ₱1,000  
- Complicated Extraction – ₱4,000  
- Wisdom Tooth Extraction – ₱8,000  
- Gingivectomy – ₱2,500  
- Hard & Soft Tissue Surgery – ₱5,000  
- Implant – ₱125,000  

### Dentures
- Ordinary/Acrylic Denture – ₱8,000  
- Complete Denture (Ordinary) – ₱10,000  
- Flexible Denture – ₱15,000  
- Ivocap Denture – ₱20,000  
- Thermosen Denture – ₱20,000  
- Additional options (Metal Framework, Metal/Flexible Clasp, Wire Clasp, Metal Mesh, Palatal Lingual Wire, Branded Pontic) – ₱500 – ₱5,000  

### Retainers & Appliances
- Hawley Retainer – ₱5,000  
- Clear Retainer/Essex – ₱10,000  
- Lingual Retainer – ₱8,000  
- Retainer Additional Pontic – ₱500  
- TMJ Consultation – ₱500  
- TMJ 2nd Appointment – ₱1,500  
- TMJ Appliance – ₱10,000  
- TMJ 4th Appointment – ₱30,000  
- Splint – ₱10,000  
- SVED – ₱10,000  
- Sagittal Appliance – ₱10,000  
- Transverse Appliance – ₱10,000  
- Bite Plane – ₱10,000  

### Imaging & Diagnostics
- Periapical X‑ray – ₱500  
- Panoramic X‑ray – ₱1,000  

### Other Services
- TADS – ₱15,000  
- Whitening w/ Free OP – ₱6,000  
- Additional Carpule – ₱300  

---

Kung may partikular kayong serbisyo na gusto pang malaman ang detalye o nais mag‑schedule ng appointment, ipaalam niyo lang po! 😊",billing,billing,2026-09-14 12:40:21.066317+08
62d236e5-e63f-427f-83eb-7a6f9e5750ab,3773c8e3-84a5-4057-8ed3-1066118cb686,I want to book an appointment.,"You already have two existing appointments scheduled with Dr. Doc Meg on 2026-08-08 at 15:00. Would you like to create an additional appointment, or modify/cancel one of your existing appointments?

If you'd like to book a new appointment, please let me know the following details:
* Your preferred doctor (choose from our list of available dentists: Dr. Doc Meg, Dr. Miguel Aquino, Dr. Patricia Flores, Dr. Elias Ramos, Dr. Sophia Villanueva, Dr. Adrian Cruz, Dr. Chloe Bautista, Dr. Rafael Mendoza, Dr. Isabella Garcia, Dr. Gabriel Santos, or Dr. Mikaela Reyes)
* Your preferred date
* Your preferred time (between 9 AM and 5 PM, Monday to Saturday)
* The reason for your visit

Please provide these details, and I'll be happy to assist you with booking an appointment.",appointments,appointments,2026-08-07 02:39:22.365914+08
6679f80c-70c9-41e3-84aa-6cf8a4dfcdfa,3773c8e3-84a5-4057-8ed3-1066118cb686,cancel mo nga yung appointment,"Ang iyong appointment ay na-cancel na. 

Gusto mo bang mag-book ng bagong appointment kay Dr. Miguel Aquino sa August 8, 3pm para sa general consultation?",appointments,appointments,2026-08-07 03:03:11.353281+08
66b380c4-c16d-4467-b297-940c60825fee,3773c8e3-84a5-4057-8ed3-1066118cb686,hmm gusto ko baguhin ung oras ng appointment ko para sa susunod na araw. Gawin mo ngang alas 4 ng hapon,"Na-update na ang iyong appointment kay **Dr. Sophia Villanueva** sa **August 9, 4pm**. Kung may mga katanungan ka, pwede mo akong tanungin.",appointments,appointments,2026-08-07 03:09:41.347261+08
672f7ef8-5817-4abb-ba26-a3b5a34e151d,3773c8e3-84a5-4057-8ed3-1066118cb686,gusto ko si doc miguel acquino. Bukas ng 3pm ang gusto kong oras. at para sa reason ilagay mo nalang na general consultation,Great! I have successfully booked your appointment for 2026-08-08 at 15:00.,appointments,appointments,2026-08-07 02:49:26.62139+08
6791c5a4-15a9-41e1-b036-305fda9fbc25,3773c8e3-84a5-4057-8ed3-1066118cb686,same details same appointment since na reject ung una,"Your appointment has been **re‑booked** and is now **PENDING APPROVAL** by the clinic staff.

- **Dentist:** Dr. Agie Meg  
- **Date:** August 24, 2026  
- **Time:** 12:00 PM  
- **Reason:** Simple tooth extraction  

We’ll let you know once the appointment is confirmed. If you need any further assistance, just let me know!",appointments,appointments,2026-08-17 18:56:24.616864+08
6a258f46-2421-427a-b098-0b231f1f3d42,7be781c6-8900-461f-a0b2-64a94b14f00d,Explain my medication dose,"I'm sorry, my AI services have temporarily reached their limit. Please try again in a minute, or contact the clinic directly!",post_op_care,post_op_care,2026-07-15 07:15:36.153664+08
6c3d26eb-ea69-45c0-9229-bdea78675637,69363311-72e8-4dfa-8cdf-d07e2544547e,hey,"Hi there! How can I help you today? Feel free to ask about our services, fees, appointment scheduling, or any post‑treatment questions you may have. 😊",general_inquiry,general_inquiry,2026-08-18 20:33:38.731688+08
6c8b2f7b-a412-4f5d-9469-f2d314b3703f,3773c8e3-84a5-4057-8ed3-1066118cb686,gusto ko mag book ng appointment,Great! I have successfully booked your appointment for 2026-08-08 at 15:00.,appointments,appointments,2026-08-07 02:38:41.071704+08
718f2e8d-e525-4a4f-a406-60eb41d2ce33,7be781c6-8900-461f-a0b2-64a94b14f00d,Explain my medication dose,"I'm sorry, my AI services have temporarily reached their limit. Please try again in a minute, or contact the clinic directly!",post_op_care,post_op_care,2026-07-15 07:05:26.806246+08
728a381b-c718-4e39-ae4e-1708458f4fcc,7be781c6-8900-461f-a0b2-64a94b14f00d,Explain my medication dose,"I'm sorry, my AI services have temporarily reached their limit. Please try again in a minute, or contact the clinic directly!",post_op_care,post_op_care,2026-07-15 07:14:51.725545+08
7342033c-ec17-4b7a-b654-4e957e877059,69363311-72e8-4dfa-8cdf-d07e2544547e,hello,"Hello! How can I assist you today? Feel free to ask about appointments, our services, fees, or any other dental‑related questions. 😊",general_inquiry,general_inquiry,2026-08-18 11:32:30.928632+08
74096248-9741-408e-850a-e7977610ff6c,69363311-72e8-4dfa-8cdf-d07e2544547e,Sge bukas nalang gabi na salamat,"Salamat po! 😊

**Paumanhin, ngunit ang aming clinic ay bukas lamang mula **9 AM hanggang 5 PM** (Lunes‑Sabado).** Kaya hindi po tayo makakapag‑schedule ng appointment sa “gabi.” 

Para maiproseso ang inyong booking, kailangan ko po ang mga sumusunod:

- **Paboritong dentista** (pumili mula sa listahan namin):
  - Dr. Agie Meg  
  - Dr. Miguel Aquino  
  - Dr. Patricia Flores  
  - Dr. Elias Ramos  
  - Dr. Sophia Villanueva  
  - Dr. Adrian Cruz  
  - Dr. Chloe Bautista  
  - Dr. Rafael Mendoza  
  - Dr. Isabella Garcia  
  - Dr. Gabriel Santos  
  - Dr. Mikaela Reyes  

- **Paboritong branch**: Fairview, San Juan, o Pasig  

- **Bagong oras** (sa loob ng 9 AM‑5 PM) para bukas, halimbawa “alas‑dalawa ng hapon” o “alas‑siyete ng umaga.”  

- **Dahilan ng pagbisita** – pakipili mula sa aming serbisyo (hal. *Post‑extraction follow‑up, Oral Prophylaxis, Root Canal Treatment, Wisdom Tooth Exo,* atbp.).

Kapag naibigay ninyo po ang mga detalye, agad ko po itong ipoproseso at ipapadala sa aming staff para **pending approval**.  

Ano po ang inyong napiling dentista, branch, oras, at dahilan ng pagbisita?",appointments,appointments,2026-08-18 20:35:52.501323+08
797546fc-44b4-4d61-b4f1-6e5a35cbc54d,3773c8e3-84a5-4057-8ed3-1066118cb686,Gusto ko sana mag schedule ng appointment,"Sure! I can help you schedule an appointment. Please let me know the following details:

1. **Preferred dentist** (choose from the available doctors):
   - Dr. Agie Meg  
   - Dr. Miguel Aquino  
   - Dr. Patricia Flores  
   - Dr. Elias Ramos  
   - Dr. Sophia Villanueva  
   - Dr. Adrian Cruz  
   - Dr. Chloe Bautista  
   - Dr. Rafael Mendoza  
   - Dr. Isabella Garcia  
   - Dr. Gabriel Santos  
   - Dr. Mikaela Reyes  

2. **Preferred date** (any day Monday‑Saturday, within clinic hours).

3. **Preferred time** (between 09:00 AM – 05:00 PM).

4. **Reason for the visit** – please select the service you need from our fee list (e.g., *Oral Prophylaxis, Root Canal Treatment, Braces - Metal, Whitening w/ Free OP*, etc.). Feel free to list more than one if needed.

Once I have these details, I’ll submit the booking (it will be **PENDING APPROVAL** by our clinic staff).",appointments,appointments,2026-08-17 18:40:39.095208+08
7a29e581-ce4e-4ade-8068-ccd498c44a44,69363311-72e8-4dfa-8cdf-d07e2544547e,Explain my medication dose,"I’m glad you reached out, but I’m not able to give specific medication dosing instructions. For personalized guidance on any prescription or medication you’re taking, please schedule an appointment with one of our dentists so they can review your case and provide the appropriate advice. If you’d like to book a visit, just let me know the doctor you prefer, a convenient date and time, and the reason for the appointment (e.g., medication review, follow‑up, etc.). I’m happy to help set that up for you!",post_op_care,post_op_care,2026-08-17 19:32:31.852592+08
7a308379-aab0-4bd8-83d4-dd3bd512ea10,3773c8e3-84a5-4057-8ed3-1066118cb686,I see thank you for clarifying it,"You’re welcome! If you have any other questions—whether about your upcoming visit, our services, or anything else—just let me know. Have a great day!",general_inquiry,general_inquiry,2026-08-17 19:04:50.810605+08
7b9e430b-24a8-4a72-8cf7-463a0acfef1f,b2a4f9ce-50d2-47e3-9975-5dd925bf13f9,how much for a tooth extraction?,"I'm sorry, my AI services have temporarily reached their limit. Please try again in a minute, or contact the clinic directly!",billing,billing,2026-07-14 05:11:19.742503+08
7d0be469-ad19-4be1-95a3-7f28bde9038c,b2a4f9ce-50d2-47e3-9975-5dd925bf13f9,how much for a tooth extraction?,"I'm sorry, my AI services have temporarily reached their limit. Please try again in a minute, or contact the clinic directly!",billing,billing,2026-07-14 10:13:52.572374+08
7d965de5-9daf-41a5-90f0-4fd833707655,69363311-72e8-4dfa-8cdf-d07e2544547e,"yung isa is sa september 30, 2026 at 10 am sa san juan branch. While yung isa naman is september 16, 2026 2pm sa pasig branch naman","Na‑cancel ko na po ang dalawang dating appointment na nasa system (Sept 14 at Sept 15).  

Para ma‑cancel din po natin ang **Sept 30 2026 10:00 AM – San Juan** at **Sept 16 2026 2:00 PM – Pasig**, kailangan ko po ang **appointment ID** ng bawat isa (makikita po ito sa inyong “Appointment Tab”).  

Paki‑reply na lang po ng mga ID, at agad ko po itong i‑process. Salamat po! 🙏",appointments,appointments,2026-09-16 21:24:00.959532+08
8012f632-f7bf-4616-8c45-fb4ae37cb9e0,69363311-72e8-4dfa-8cdf-d07e2544547e,hello how to book an appointment,"**May existing appointment po kayo ngayon** (Sept 14, 2026 at 1:00 PM).  
Gusto niyo po ba:

- **Mag‑dagdag ng bagong appointment**  
- **I‑modify** ang kasalukuyang appointment (baguhin ang petsa/oras o dahilan)  
- **I‑cancel** ang kasalukuyang appointment  

Paki‑sabi po kung alin ang nais ninyo, at kung mag‑dagdag kayo, pakibigay ang mga detalye sa ibaba para makapag‑book ako:

1. **Preferred dentist** (pumili mula sa listahan):
   - Dr. Meg Cyrene Arellano  
   - Dr. Mikaela Reyes  
   - Dr. Gabriel Santos  
   - Dr. Isabella Garcia  
   - Dr. Rafael Mendoza  
   - Dr. Chloe Bautista  
   - Dr. Adrian Cruz  
   - Dr. Sophia Villanueva  
   - Dr. Elias Ramos  
   - Dr. Patricia Flores  
   - Dr. Miguel Aquino  

2. **Preferred clinic branch**: Fairview, San Juan, o Pasig.  

3. **Preferred date & time** (clinic hours: 10 AM – 5 PM).  

4. **Reason / service** (pilin mula sa mga available services, halimbawa):
   - Basic Extraction – ₱1,000  
   - Complicated Extraction – ₱4,000  
   - Root Canal Treatment – ₱7,000  
   - Oral Prophylaxis – ₱1,000  
   - Metal Braces – ₱35,000  
   - … o anumang iba pang serbisyo mula sa aming fee list.  

Kapag nakuha ko na ang mga ito, ipapasok ko agad ang booking at ipapa‑notify ko na **pending approval** ito ng clinic staff. Salamat po!",appointments,appointments,2026-09-14 12:16:46.97834+08
